SK_ID_CURR,TARGET
101816,0.05590843337244929
101819,0.051883283357862554
101827,0.008873415206361207
101863,0.05412243070921312
101867,0.03928856735356988
101870,0.010066149588291344
101873,0.26799651604095076
101878,0.07327949202592493
101879,0.07908407750475444
101880,0.016350929461636094
101887,0.034211914072342094
101897,0.018959312645971747
101901,0.08165167675205912
101903,0.17020576947191177
101920,0.04002245894548129
101921,0.015484982653783386
101922,0.07971271850431443
101961,0.1491005276776854
101962,0.011023651904054941
101971,0.03900016081526834
101976,0.48406695685531775
102002,0.10087194636159147
102005,0.022057225450551075
102007,0.23933553248424472
102017,0.017659754184835893
102019,0.2769984412232357
102029,0.015641711528667588
102051,0.15217448231745245
102052,0.007214521947862044
102054,0.01747969861671939
102062,0.058315080304741786
102067,0.12823295267437285
102068,0.08515088742261427
102070,0.05286396037853655
102090,0.06937790656176186
102092,0.0357776682695427
102099,0.07564323933581857
102100,0.033902796990263634
102112,0.1319113686989798
102113,0.023765021638538483
102122,0.20979546978998176
102123,0.04186314446075843
102125,0.022119496123424537
102126,0.25997874571961743
102146,0.01768838788695393
102147,0.0852978736757328
102151,0.050833776156308574
102158,0.2896889859333598
102159,0.0303495099052478
102162,0.026553173745264436
102165,0.032384470686351544
102166,0.01840241489493172
102174,0.009910966006324554
102193,0.1522440504746147
102198,0.041600775868718215
102205,0.16874463638287007
102206,0.0160116612369846
102218,0.023782733332315044
102221,0.028069079007163808
102230,0.06589779089456506
102238,0.01730485524126598
102248,0.03813929839246086
102252,0.2732504691454724
102259,0.08136139449087955
102262,0.1055228836282002
102273,0.04940806171282568
102286,0.22868327832788263
102293,0.005340250055145997
102294,0.021897283144617002
102296,0.08480010535021346
102298,0.11747490816639032
102303,0.0219959270892875
102309,0.07767446177794068
102315,0.03325518796081501
102340,0.056083250625631575
102342,0.05322264678426418
102344,0.02332623078094958
102346,0.08488358131874196
102347,0.010428259359852973
102374,0.045250691667476674
102380,0.043827921035931985
102387,0.011071662448490997
102393,0.03233979593434389
102403,0.011588391788976185
102413,0.03214603481123454
102414,0.006946657199329094
102415,0.03724734748474828
102416,0.07109369838431215
102439,0.03673453500482134
102441,0.03506224491914199
102443,0.014151835216874015
102444,0.0991909362111683
102445,0.09771391457420403
102448,0.024983181111709746
102449,0.05281303702385683
102450,0.2538623533127442
102456,0.011744439512983767
102458,0.07804245808278495
102459,0.05101010036237888
102465,0.04187003922447551
102470,0.2507578124473193
102471,0.019097335872090223
102475,0.027113948272548212
102476,0.23390414114086852
102506,0.02260719803200939
102509,0.040589539649197565
102519,0.01941033169698113
102522,0.044013444879478315
102545,0.020068413464720984
102549,0.03771663339553589
102562,0.010147489368364999
102563,0.01713411152748799
102568,0.09696659851416525
102582,0.041001323273323155
102592,0.01034800144393027
102597,0.06776567823941773
102605,0.021172459631781736
102614,0.030408073568234856
102617,0.0900762434738209
102634,0.03841160780199968
102652,0.02164003377584147
102655,0.0070533350341219995
102671,0.0739298405233205
102694,0.20652334553761406
102701,0.04043069790923273
102703,0.009333138871059805
102704,0.023095974209533895
102713,0.009176897369094696
102720,0.07903292947535351
102731,0.017102417274122792
102733,0.024146045649434126
102749,0.01771467964701287
102755,0.10562525417517311
102763,0.010620014696061414
102770,0.041622267670418225
102772,0.0831121981131342
102799,0.09062110286241007
102838,0.011843976777636721
102854,0.01939247975444741
102862,0.2673817583060366
102863,0.023755912747979155
102867,0.009985155198618579
102868,0.010147880783070438
102878,0.05294818320365836
102887,0.02129570495320548
102898,0.3885602649676433
102904,0.07415234951207927
102912,0.04188957848192095
102919,0.032946370518002
102927,0.1191151079116531
102932,0.0656256000679719
102933,0.04577256290693786
102935,0.008827075248480983
102958,0.05894851437757019
102969,0.24757903912016893
102971,0.01923546420946795
102975,0.06975184082577397
102979,0.034462604805799865
102982,0.009228962253580704
102987,0.29206453166210916
102989,0.029976248165530326
102995,0.06649245210495336
102996,0.00749173340486246
103000,0.035737403309070125
103001,0.15235931851207513
103004,0.026574836289061383
103010,0.009871302262579207
103025,0.3056008432069308
103029,0.016668465165673312
103046,0.042309496784895456
103056,0.01914046912570887
103062,0.09237017610149356
103078,0.013571494996875282
103083,0.014379225899963429
103092,0.04095775572219885
103096,0.03631814417298756
103097,0.08098035639600767
103102,0.37295410741803975
103112,0.06040883031274623
103132,0.031434751964751664
103144,0.08911094237620187
103145,0.13623209622992088
103146,0.007300702655564394
103147,0.06507192341236065
103158,0.02685828164564514
103171,0.1187701261790944
103173,0.02971451706087508
103184,0.01947631779243313
103195,0.11835979141365083
103196,0.06988600253249208
103206,0.015494646373465877
103230,0.13178961932672137
103231,0.11637217711596236
103232,0.02298017049345427
103239,0.06351861221542388
103240,0.1283974071022502
103243,0.015212225334199306
103252,0.08274112727080274
103258,0.047008506080275854
103259,0.10635873124695086
103279,0.013176132988240354
103280,0.0072383485673228306
103286,0.05468435469561228
103287,0.3404518446685283
103290,0.013726368496717786
103298,0.0206644121267225
103315,0.008447954800625431
103319,0.01819684172322678
103334,0.2516291952052243
103336,0.038969118266603264
103345,0.04421801297738428
103368,0.025143562097695547
103371,0.2453463613450786
103377,0.013341025271823728
103398,0.012331006377424533
103404,0.07891362604012606
103408,0.19084669204748225
103410,0.045914681178335776
103418,0.018709505221046502
103420,0.18512969447535849
103432,0.06893460597906928
103433,0.015338575531438036
103436,0.01991961140615382
103440,0.021339923320432396
103453,0.038378457969172705
103459,0.02427089310255767
103460,0.025327114851832
103461,0.007656525634791289
103462,0.01584124633088644
103473,0.11165418570604976
103474,0.017906956726928512
103475,0.21626104049446032
103478,0.11230906369262973
103480,0.04637855056447489
103484,0.02368504665928253
103494,0.19315344375806787
103513,0.050405700408535106
103515,0.0953809460748992
103516,0.12509184324214945
103525,0.10546445343958093
103541,0.16918358793887173
103544,0.00976796444111784
103562,0.3510099738341621
103570,0.17999787038206233
103572,0.1271197033760176
103574,0.016994322096033472
103575,0.0451371292856541
103591,0.1238948527652203
103594,0.007246808359114237
103609,0.0713332302971443
103613,0.24623589139031418
103614,0.060294769435116746
103615,0.04210931000896601
103624,0.05611959696302511
103625,0.14089476771432624
103628,0.17612274733006883
103629,0.01841431953970813
103647,0.08899562024401245
103648,0.09110045755720869
103651,0.025667433204665566
103658,0.02704119152210021
103668,0.07820882567535907
103669,0.032582079031246
103676,0.023818944876394976
103682,0.047236162814678045
103683,0.06318618077522307
103689,0.02356546292903918
103725,0.05230436195551995
103733,0.08940232901383034
103744,0.055023830619404905
103762,0.2591553599770883
103771,0.412131377326306
103773,0.006572300377770674
103783,0.04636742010236358
103784,0.039467432989929975
103808,0.011981307598204613
103812,0.04002307919817257
103813,0.18122720835152306
103814,0.05106685340019779
103818,0.07083520312467904
103824,0.008719224304617568
103828,0.007558337736878563
103830,0.21449247370076496
103840,0.021137656604811914
103842,0.09231338657175059
103847,0.1941047820962538
103848,0.15691026046489848
103851,0.03354958071488054
103854,0.09328728917248195
103857,0.0850327143113821
103861,0.012124335601547676
103862,0.04632699265879628
103865,0.020651297319026696
103870,0.00849578039762959
103876,0.01785776070707118
103891,0.2732221333390332
103908,0.07191146771989794
103914,0.10207979001313873
103918,0.07330369143034816
103940,0.011394025979868503
103963,0.09870204972372781
103966,0.033390938989899026
103971,0.15815537347886188
103980,0.08104454519047039
103984,0.0407567728813544
103985,0.033125418032106356
103998,0.2801204102107056
104019,0.010023244581477232
104026,0.017749177258498856
104035,0.10944784523145659
104044,0.04047417880790739
104045,0.07841615390488302
104047,0.1450842679383583
104051,0.02507902669802372
104058,0.05943095302981306
104063,0.02372637336989688
104066,0.4249387735811391
104087,0.016909566891302276
104089,0.10687914002196029
104095,0.027920068274658042
104098,0.08609450197590024
104104,0.029776788434321452
104110,0.3522283625575322
104120,0.03622773701894583
104122,0.028378418260859527
104131,0.04009504016012258
104132,0.045260823424947624
104135,0.037290501599005495
104136,0.017591685264610423
104149,0.04480746874242295
104150,0.07062719934835399
104156,0.3152252035264984
104165,0.09869174768057269
104175,0.021997301317432272
104179,0.048588265469113885
104184,0.09302507328496207
104206,0.023192116779472353
104216,0.4002654924431095
104230,0.23065788772624873
104257,0.029077063192410896
104272,0.013895639015924516
104273,0.04793598034847065
104278,0.025929336713112386
104294,0.08678583650074001
104295,0.021234215240413787
104297,0.038523177766516904
104298,0.05660468977030917
104308,0.032854468175350204
104318,0.026139543481487542
104319,0.1052789865243724
104320,0.08871130753651033
104327,0.11053586749694308
104334,0.05231245981656927
104344,0.04595320262465587
104350,0.037362148425600095
104351,0.19861427622239494
104354,0.03305763110557278
104369,0.06266368655322042
104376,0.09854686090766046
104381,0.06719265924846962
104384,0.07969440607780474
104391,0.024395285887649353
104394,0.01899522271133857
104398,0.2285207407921711
104402,0.008320135848848935
104408,0.05266858709980948
104409,0.012222626092343512
104410,0.5268735614157858
104412,0.0437364597596461
104417,0.0963058497691192
104424,0.08939199410857981
104426,0.011962292725946549
104435,0.03945272410997262
104445,0.022665287452769023
104458,0.01443528127524633
104460,0.02167494316775627
104466,0.012108996357018731
104472,0.05578620722549876
104473,0.058948352056960154
104479,0.01374118903668526
104480,0.012902435811689657
104482,0.047638435217914034
104499,0.007715550476425061
104501,0.01317458671296789
104502,0.017776733714148372
104506,0.1306480964206334
104510,0.005554731389110723
104512,0.03969998328578847
104520,0.19789656137806405
104528,0.042773568412381356
104529,0.006661452718361048
104541,0.053822380439539186
104578,0.013795343533694437
104584,0.04748034942499943
104588,0.04163024306058447
104602,0.1368543094983226
104610,0.01497933502650654
104611,0.1734175133187054
104618,0.06284433550836718
104620,0.03149483036419733
104622,0.02162910262174785
104624,0.04032985782947971
104625,0.15077495009517644
104634,0.08566561600877728
104639,0.08171669361087812
104646,0.01182889005193506
104647,0.05347769366483395
104652,0.020959122171628368
104670,0.049831166032482374
104677,0.008291204817821536
104685,0.07276933523261202
104691,0.03471776829589393
104696,0.13317267772082203
104699,0.012328870802665997
104712,0.05499902091969307
104714,0.019292979556801843
104717,0.04744005804813531
104718,0.022524698560597595
104740,0.04769290957840286
104741,0.017476210879719723
104743,0.00703693005152746
104744,0.02789276324605648
104747,0.03994552702362984
104767,0.04339990401197879
104772,0.08044731437124422
104776,0.1337603948582962
104779,0.017362019059598006
104814,0.01144815128801303
104815,0.04109341711496455
104830,0.046044389771505656
104831,0.052326476810263464
104833,0.030639667103284165
104839,0.031014796242014715
104840,0.013879247944519255
104860,0.24742336837542178
104861,0.01695629866442274
104866,0.0454709747668587
104870,0.008405534739323333
104877,0.04792794503848137
104878,0.011052941829782977
104879,0.021923060222295843
104880,0.1030220483653248
104899,0.007351418202954932
104906,0.04278710452246508
104907,0.061454435469506366
104913,0.13154903108292787
104916,0.11531211648893398
104921,0.0463287020221686
104930,0.04148973442576969
104931,0.3291570144364109
104936,0.020897934135817624
104937,0.030325706336197127
104942,0.012924753230111065
104943,0.03733217543692531
104969,0.04392705657706505
104972,0.11683703558736858
104988,0.07324995222936856
105013,0.013254915997484365
105015,0.01463961580270478
105019,0.04344952676677149
105027,0.03410878031800042
105030,0.06206467072233379
105035,0.2816834663154425
105041,0.015087737682376676
105051,0.3413622034098277
105056,0.05205344164448155
105067,0.38929125065764547
105071,0.04574573904847616
105072,0.011812281407808448
105074,0.05164550142241662
105091,0.0415381978342978
105101,0.018366844562719285
105103,0.06007753475568949
105134,0.036181409928217036
105139,0.008763436532433177
105142,0.06902826840913479
105146,0.09593751906129853
105163,0.08258429316728748
105168,0.060887684501040026
105172,0.011097091964553305
105176,0.27117767370746293
105195,0.05522794408846795
105196,0.2892141848188615
105197,0.014512108014819548
105203,0.05215537747407763
105223,0.08397337294898738
105227,0.2033493217281787
105228,0.010584187988056902
105230,0.14531670130989857
105231,0.24367410120366317
105239,0.01784903120384282
105242,0.1941312176386435
105244,0.03637128452960807
105245,0.03429185876926513
105248,0.01772741925513816
105249,0.021702906052598375
105266,0.14771845710446557
105271,0.1872345500934529
105276,0.047523024581467045
105282,0.03313756393948308
105292,0.09527007574551669
105297,0.0054513640242669645
105332,0.04446719499898026
105333,0.01612551338900231
105343,0.052254614841566314
105344,0.03157426517132975
105345,0.11755556100107274
105357,0.024837183528888862
105359,0.08461728665727103
105366,0.04953898979557264
105367,0.0405760210635116
105370,0.0058846658882291515
105377,0.0378521199906789
105390,0.022506230167705525
105399,0.009561159373809018
105403,0.12502187941423906
105404,0.04107311038677384
105414,0.015869731872867342
105417,0.06779322951336554
105425,0.09576840902319553
105452,0.19851528452525297
105454,0.10390949956026554
105456,0.062451061500428943
105470,0.03202032711214977
105471,0.01964190731322843
105483,0.15043111111088817
105493,0.15965056730383156
105508,0.04791581920947513
105514,0.04274552569710357
105515,0.012558778713668263
105528,0.18192894002182802
105529,0.016864466451101588
105531,0.021756005096096296
105532,0.04417483011443874
105558,0.008276570430020157
105574,0.01022905141500579
105578,0.011460376682587387
105584,0.30481152733925826
105595,0.054671198100548914
105617,0.20806320408650064
105618,0.052029710869778194
105621,0.029530277328924763
105625,0.046009336439121085
105629,0.031148698513182128
105630,0.007879486137372053
105634,0.02564767196836191
105635,0.014680423963161457
105641,0.09254225965491623
105647,0.0803530338693676
105648,0.056565913967243364
105655,0.023238153164071657
105657,0.017140772881943312
105672,0.19558610081258007
105678,0.09729617136450343
105682,0.10044265127820373
105691,0.029739265836165603
105692,0.01991925242387286
105706,0.021848251208475687
105712,0.038321368961918525
105720,0.022398114697598018
105734,0.011628144703927385
105735,0.0189160479527409
105736,0.17375054267533147
105737,0.011518630728154509
105738,0.11642167248301646
105740,0.1941154570571891
105744,0.06681044802173407
105747,0.0408682711039512
105749,0.09759366272373161
105754,0.04516661613477555
105758,0.051937296411637954
105760,0.030124903218744406
105767,0.22715271499828318
105784,0.0673612377578188
105791,0.011422047632843896
105802,0.19620238639698423
105807,0.11670565056813823
105809,0.03514674118553867
105816,0.08014214909074946
105817,0.010150106285840881
105824,0.048445760641205315
105832,0.04281545423415804
105856,0.016636636732509837
105865,0.026565457579020582
105899,0.2512423391240412
105906,0.023452923125816184
105916,0.04723973705810729
105923,0.033504857252066714
105937,0.09535046996578977
105965,0.03935913160413407
105966,0.06346512448499131
105968,0.0692265297223931
105973,0.054404838536978146
105976,0.17272864174911756
105978,0.1291994766559477
105979,0.02383566095214873
105991,0.10397240540518221
105998,0.13052703394778858
105999,0.015350729300654353
106000,0.1231145454646261
106001,0.01706889397904413
106010,0.2800607902414487
106011,0.0085199011582278
106013,0.14089708702841505
106015,0.008366886019634638
106026,0.01305123628052281
106032,0.010710187034003733
106035,0.18482627667176102
106040,0.04665806064592243
106041,0.16374254735962987
106044,0.020072116650205946
106053,0.0795164932902783
106054,0.008361980233411595
106065,0.11287317629584417
106081,0.02527863690206288
106083,0.07365165714808555
106087,0.032205609968294656
106090,0.06527709961777595
106101,0.03218395240241126
106102,0.056349040030081794
106109,0.038981474399733845
106116,0.09530668377938113
106150,0.00920539797935244
106155,0.09497762108653907
106166,0.014236005571748537
106176,0.17917081309806665
106189,0.02709845128459694
106199,0.109803207502041
106205,0.186282905173225
106206,0.1141092740328161
106211,0.01270142897216267
106214,0.10742591772232457
106216,0.03716199548307827
106217,0.046058517426172216
106225,0.035580015931961695
106249,0.042338291542906775
106256,0.05855251634177437
106258,0.0340719879557578
106261,0.029391700519379615
106262,0.09777107011939577
106264,0.014148256694856478
106271,0.027896046354239756
106276,0.014904808333348143
106277,0.12299920686907286
106286,0.04009989642609828
106293,0.02082760629887847
106295,0.04149960274507232
106296,0.012585865999244463
106297,0.07825583582279166
106298,0.04225150376950989
106311,0.04312367413757898
106314,0.039256264108731
106320,0.03643605237002315
106334,0.05261793221114746
106346,0.03395372104168729
106347,0.04333238573403637
106349,0.07683726062006449
106354,0.11770033775543842
106360,0.015358953421262032
106373,0.06910700567558051
106377,0.019446438923279907
106386,0.12460181329112918
106387,0.03801284325851846
106391,0.018326603357590072
106401,0.3512488737772125
106411,0.07098022131694645
106413,0.4651434188146685
106426,0.2544615415656443
106427,0.07778850996631113
106428,0.0802951282685547
106434,0.057066039563503874
106438,0.009854023410953568
106440,0.019335780106544884
106441,0.026570258452320916
106452,0.08173971397147052
106453,0.048660409554836054
106454,0.02953959331187753
106457,0.06707835238622781
106484,0.014684380543804254
106488,0.10570288356123217
106491,0.15798710320818635
106514,0.08735999504997657
106527,0.04551169137402896
106528,0.02269867539796192
106529,0.006224273141471038
106534,0.2476522864153381
106550,0.1461263320276997
106577,0.03706394717325669
106585,0.11677329373411796
106590,0.003059810809126426
106607,0.07886721690719015
106610,0.10387456193451783
106611,0.0312889089792526
106612,0.04018643726302484
106624,0.033353422753513204
106631,0.0057066062767979426
106647,0.2100312982415136
106660,0.18966309897375672
106674,0.020555987869375267
106687,0.009210155008747745
106712,0.03300961500816668
106713,0.05036902668265088
106717,0.05495891682148257
106720,0.05113901648063695
106721,0.10077643667158342
106724,0.12104629924003876
106735,0.06187528541165219
106739,0.07546236952270208
106740,0.04582818884449501
106754,0.07601556022419419
106760,0.2821890858097052
106761,0.03426272207546403
106784,0.12356316501694795
106787,0.06108908737522201
106797,0.008678046177996189
106798,0.07914003284792308
106802,0.13434485645117628
106803,0.023772142794556965
106804,0.1800766994363478
106805,0.023363154040062152
106810,0.1720146308930934
106812,0.13886232343668634
106813,0.057227697955661724
106817,0.08938166964917502
106822,0.1181447794446178
106823,0.02123693405592156
106827,0.011522542613450397
106841,0.037881013051927905
106851,0.1389957263416153
106852,0.0729088257437481
106853,0.14228739608763785
106854,0.4639613434351016
106861,0.02867061521802471
106873,0.04381608733423281
106877,0.0218778324241605
106878,0.010241200671845446
106881,0.0894735766060217
106900,0.01261571972973656
106906,0.02134914565663921
106907,0.13901059445020694
106914,0.09933049074558555
106916,0.104718790376518
106924,0.009697047296243603
106931,0.03159789350707548
106936,0.041884956726384176
106937,0.11509174033020628
106938,0.014834763907572858
106939,0.06004045775107286
106943,0.026928614618707304
106944,0.09459467738233074
106967,0.11345222187043721
106980,0.007880833795507242
106986,0.08486078840654716
106987,0.018116741219033623
106990,0.01333847509469389
107013,0.01310814473729386
107023,0.06638612222242823
107033,0.032693352697101045
107037,0.05392984574916668
107048,0.02377576415287682
107071,0.07866928937043723
107081,0.005865926518321195
107113,0.07746029605731966
107130,0.01898184290158385
107131,0.016191625205780595
107145,0.08892821439762642
107156,0.09056979178791542
107219,0.04561100733538366
107222,0.07885750700840016
107223,0.2712431307126118
107232,0.269363254504604
107245,0.05238067015983233
107246,0.08034218381276781
107247,0.04841392241865217
107256,0.006456628853534778
107259,0.01161464359181872
107260,0.01021848495198866
107279,0.20848441338305673
107280,0.04890526347667357
107281,0.01773783438092436
107285,0.15228012856859136
107329,0.008203200098915354
107337,0.0758778832253072
107349,0.13126181240405715
107350,0.033389158688125184
107351,0.006842269630186072
107359,0.1574030530918111
107391,0.07675387116061029
107394,0.02495099893112091
107395,0.023924565301562475
107406,0.03495917315119396
107416,0.09052764222489694
107417,0.00719704270077365
107418,0.04032389455322557
107419,0.03496628061198368
107444,0.012431382350402292
107445,0.023128197980776394
107446,0.10974585048616503
107460,0.1282067557419874
107470,0.09321925949206694
107475,0.02477653007847757
107520,0.02578684106225794
107526,0.1893104835906619
107527,0.019687066982439355
107530,0.012627254331745868
107532,0.05874946565229035
107534,0.0740726554963469
107535,0.023545783249558944
107554,0.10864540681739801
107556,0.014064660353349656
107559,0.16970940528532674
107561,0.014530649136214772
107564,0.038326964109929584
107566,0.02101497438243872
107571,0.05221655805623038
107590,0.17775047534199084
107602,0.10343031585033462
107625,0.05827416213024781
107626,0.2794669994325832
107635,0.012730123599858636
107636,0.08080708750158427
107645,0.01710906596941449
107652,0.2032551278375554
107655,0.04487897173411967
107668,0.05708389038033956
107670,0.033055394466724355
107677,0.005532257619895043
107680,0.2875575950601587
107683,0.21699239249774893
107684,0.01028360654429027
107691,0.05621209105763162
107692,0.0517369184109951
107703,0.029759644184821746
107709,0.03370260604777282
107710,0.08209934345003608
107721,0.119882800051924
107725,0.2072683177246329
107727,0.09643240351891356
107739,0.01689136474160649
107740,0.03756849742507108
107741,0.029481662040799203
107747,0.024673939408684058
107765,0.20762009930139447
107768,0.005655303655071053
107775,0.12483683258545658
107782,0.39507181849510975
107790,0.014143637333238127
107801,0.022713881871502577
107807,0.01209109201176335
107811,0.043143181673782054
107817,0.12496756755818646
107826,0.047569114809719926
107838,0.12526624567967432
107839,0.017967468919635184
107843,0.09036451163745593
107847,0.060086862836477746
107849,0.14524752826649986
107850,0.1181047257573425
107867,0.09027054484859007
107871,0.1260571926931863
107908,0.03558375813958451
107913,0.0744031755338323
107927,0.021372500991394025
107931,0.029938536372723527
107955,0.015579308262329398
107962,0.0981851822057129
107977,0.053998305240005026
107978,0.02749316194464636
107993,0.015970543214668946
108010,0.07941106568097467
108016,0.02873416849724209
108018,0.2927172682236871
108027,0.3192028180915761
108045,0.43899601231217134
108069,0.15238846232366357
108082,0.024005049029533255
108089,0.09625681757113062
108092,0.0443943700803749
108106,0.022111890720145994
108112,0.06483717607987842
108120,0.14440385900981825
108122,0.2765175905688644
108135,0.014942179919503529
108170,0.006680110992514129
108171,0.09089166502415848
108177,0.011228524747395678
108180,0.1351959168264993
108183,0.03491473496275824
108184,0.015336405301879148
108185,0.017743343492140958
108192,0.07519536084792076
108195,0.13904595756131544
108196,0.28002450902952475
108218,0.018020357597273766
108219,0.09592756900613744
108243,0.06380081599428647
108249,0.010312051966892222
