id,y
10677,38.98108
10678,73.69949
10679,46.23334
10680,75.37576
10681,76.00391
10682,81.32071
10683,1695.1769
10684,222.29869
10685,417.47665
10686,512.962
10687,116.81138
10688,436.91733
10689,61.83247
10690,75.157524
10691,765.57153
10692,23.722519
10693,24.808872
10694,1361.5183
10695,174.05241
10696,73.4387
10697,8.471487
10698,310.5701
10699,53.967606
10700,45.15299
10701,17.924194
10702,276.59903
10703,47.284344
10704,431.1116
10705,14.244604
10706,18.491087
10707,196.15848
10708,13.398036
10709,185.86578
10710,180.75174
10711,575.9034
10712,9.294778
10713,898.28357
10714,703.0437
10715,748.02344
10716,163.28854
10717,14.891547
10718,48.62911
10719,2271.5894
10720,107.61682
10721,73.60664
10722,727.46277
10723,21.895243
10724,90.13478
10725,308.4335
10726,674.42584
10727,133.94789
10728,270.7017
10729,85.664825
10730,48.95372
10731,35.857166
10732,513.59344
10733,22.104
10734,1010.6975
10735,209.8748
10736,30.725996
10737,58.99357
10738,76.433174
10739,41.577328
10740,485.9729
10741,58.918037
10742,42.67261
10743,131.48927
10744,375.52478
10745,54.415836
10746,59.150246
10747,27.423895
10748,183.36887
10749,18.11637
10750,75.76983
10751,75.020744
10752,737.37604
10753,935.6103
10754,164.6727
10755,41.78786
10756,59.347607
10757,84.10766
10758,94.458916
10759,244.38335
10760,43.431362
10761,33.626
10762,74.75324
10763,27.319515
10764,136.36008
10765,94.78912
10766,183.48306
10767,1763.0118
10768,13.720583
10769,189.61285
10770,54.814808
10771,1305.9535
10772,72.11659
10773,56.129604
10774,85.939354
10775,554.42316
10776,15.182067
10777,200.19633
10778,81.552246
10779,690.6932
10780,1317.3599
10781,74.36771
10782,29.163755
10783,72.57469
10784,36.852413
10785,76.3517
10786,14.290983
10787,164.74854
10788,60.11055
10789,62.488842
10790,19.910267
10791,93.99511
10792,23.654293
10793,898.6327
10794,56.137043
10795,72.53717
10796,29.15087
10797,29.220137
10798,3961.7678
10799,975.03876
10800,121.54064
10801,402.46277
10802,46.524677
10803,25.584524
10804,491.2176
10805,546.9283
10806,105.87628
10807,11.785977
10808,93.18102
10809,183.51207
10810,332.58292
10811,919.61475
10812,246.03053
10813,31.977161
10814,21.82722
10815,38.70587
10816,14.255015
10817,126.05337
10818,27.048944
10819,222.82784
10820,869.4537
10821,1371.1782
10822,69.47068
10823,99.96885
10824,351.48868
10825,72.888306
10826,654.1395
10827,477.03168
10828,126.59586
10829,21.420118
10830,868.91846
10831,18.933388
10832,387.0361
10833,587.1921
10834,18.820988
10835,126.44722
10836,407.24454
10837,1411.146
10838,37.588295
10839,55.28909
10840,8.486994
10841,48.594666
10842,45.598236
10843,27.163656
10844,37.851643
10845,24.690996
10846,16.465961
10847,847.33777
10848,455.32962
10849,95.19205
10850,64.18322
10851,85.19306
10852,61.9989
10853,15.994068
10854,6.7867203
10855,505.35587
10856,3225.8057
10857,97.43878
10858,27.357027
10859,8.741783
10860,75.68142
10861,78.119354
10862,340.2532
10863,832.5184
10864,385.9505
10865,586.15424
10866,2226.5745
10867,990.44507
10868,311.63715
10869,38.982594
10870,149.28586
10871,2898.3608
10872,263.42886
10873,465.23447
10874,20.396666
10875,531.62195
10876,96.567894
10877,909.7432
10878,30.277805
10879,55.14056
10880,11.955547
10881,63.397198
10882,179.96797
10883,57.845127
10884,13.838488
10885,194.91858
10886,101.03619
10887,115.62398
10888,276.97443
10889,46.42308
10890,23.568314
10891,465.91144
10892,44.78178
10893,93.30194
10894,2308.8318
10895,231.177
10896,44.472008
10897,357.97842
10898,17.903887
10899,192.62755
10900,9.647171
10901,6.991072
10902,60.6988
10903,270.6468
10904,81.17612
10905,421.175
10906,125.09657
10907,92.73178
10908,93.44936
10909,26.511244
10910,141.92482
10911,115.6171
10912,101.53571
10913,757.9465
10914,112.87164
10915,14.903722
10916,12.410906
10917,64.23927
10918,8.238344
10919,20.97476
10920,247.54492
10921,15.59144
10922,60.353027
10923,68.20748
10924,43.535553
10925,98.55918
10926,486.73892
10927,80.29161
10928,822.7515
10929,233.46161
10930,123.843285
10931,-25.179823
10932,42.457813
10933,40.91094
10934,44.71019
10935,51.43661
10936,44.37057
10937,60.500988
10938,89.447044
10939,26.371702
10940,52.70516
10941,82.8682
10942,12.500189
10943,30.279055
10944,29.00001
10945,42.860176
10946,173.3112
10947,49.61839
10948,49.19728
10949,696.7209
10950,45.74395
10951,304.05945
10952,34.588318
10953,28.699389
10954,42.941628
10955,23.042086
10956,66.02028
10957,19.060171
10958,328.74628
10959,78.33372
10960,28.943935
10961,125.45911
10962,726.6164
10963,115.21986
10964,902.82086
10965,621.196
10966,1442.9005
10967,40.232407
10968,85.02093
10969,185.15666
10970,30.908339
10971,57.281113
10972,88.704575
10973,1260.9252
10974,76.02267
10975,66.60313
10976,296.84775
10977,47.751724
10978,102.204346
10979,18.097933
10980,402.3175
10981,32.191093
10982,16.249601
10983,69.19209
10984,13.330699
10985,28.02927
10986,15.526168
10987,21.349335
10988,24.190033
10989,49.261784
10990,68.15963
10991,339.54105
10992,390.2699
10993,214.49458
10994,119.033226
10995,67.367905
10996,28.331093
10997,50.866035
10998,27.96526
10999,16.720125
11000,466.95273
11001,461.9844
11002,189.29118
11003,106.64465
11004,190.09401
11005,26.447914
11006,52.345848
11007,53.067024
11008,43.551792
11009,58.062637
11010,72.29534
11011,20.358953
11012,48.053333
11013,123.01003
11014,43.434986
11015,178.77484
11016,27.61274
11017,61.974136
11018,813.7575
11019,59.60477
11020,96.67258
11021,125.49593
11022,85.21016
11023,1103.0001
11024,227.29778
11025,41.603046
11026,22.111526
11027,263.85016
11028,9.286793
11029,41.985897
11030,214.76578
11031,160.17287
11032,77.90148
11033,1657.6798
11034,74.626175
11035,12.001251
11036,1466.6003
11037,40.312435
11038,64.96694
11039,911.60126
11040,18.467896
11041,359.94693
11042,32.484623
11043,79.05618
11044,317.56302
11045,49.374813
11046,26.809155
11047,18.279604
11048,43.529213
11049,202.19601
11050,22.471025
11051,63.669262
11052,85.71197
11053,193.6977
11054,30.185871
11055,43.667385
11056,55.166595
11057,38.547264
11058,31.748188
11059,188.09663
11060,58.655666
11061,100.24222
11062,48.645535
11063,66.51203
11064,123.85264
11065,942.09204
11066,69.99204
11067,84.38108
11068,1327.9545
11069,165.8257
11070,142.35486
11071,42.713455
11072,612.79895
11073,2356.9873
11074,228.92886
11075,49.720592
11076,54.327553
11077,76.21433
11078,2074.1936
11079,209.4842
11080,35.454792
11081,674.9784
11082,8.25927
11083,13.297197
11084,33.26306
11085,8.072615
11086,137.92296
11087,44.80451
11088,44.825092
11089,32.565304
11090,21.08686
11091,140.08095
11092,1071.9238
11093,17.77068
11094,23.946423
11095,35.652695
11096,330.07996
11097,133.03622
11098,40.503517
11099,28.099705
11100,67.89018
11101,337.12177
11102,19.579182
11103,54.259018
11104,36.827885
11105,163.13847
11106,57.25271
11107,12.243078
11108,42.039524
11109,4.229291
11110,248.79594
11111,49.138878
11112,74.00928
11113,85.50746
11114,88.97334
11115,139.98979
11116,62.903595
11117,13.597705
11118,33.7306
11119,62.014668
11120,356.33694
11121,49.207993
11122,268.67938
11123,21.861797
11124,192.41313
11125,22.662708
11126,65.40242
11127,16.48212
11128,54.24945
11129,101.36883
11130,27.541868
11131,43.62048
11132,11.507011
11133,40.996548
11134,108.40928
11135,9.850643
11136,50.12371
11137,31.680424
11138,53.07331
11139,33.833946
11140,468.92606
11141,44.230087
11142,41.027386
11143,12.006185
11144,33.785263
11145,740.1021
11146,391.99557
11147,88.101166
11148,37.350807
11149,47.3312
11150,71.93099
11151,22.605927
11152,9.893279
11153,66.240906
11154,610.7921
11155,59.20575
11156,1689.8811
11157,517.36426
11158,192.96913
11159,83.23022
11160,119.07885
11161,47.744534
11162,37.070694
11163,162.55742
11164,378.32947
11165,695.7328
11166,144.54291
11167,84.20498
11168,357.83047
11169,1785.4255
11170,287.79642
11171,185.61205
11172,6.733859
11173,65.6299
11174,73.88787
11175,14.682949
11176,373.7823
11177,1014.4339
11178,13.264581
11179,152.35703
11180,455.67838
11181,658.693
11182,80.85038
11183,30.833145
11184,16.923115
11185,34.406357
11186,87.26649
11187,17.826605
11188,38.910744
11189,25.673569
11190,93.38712
11191,63.229736
11192,116.98033
11193,94.15178
11194,86.00846
11195,87.150826
11196,126.3695
11197,612.0267
11198,43.058723
11199,1777.9297
11200,15.284216
11201,22.216518
11202,41.119392
11203,88.36228
11204,43.011204
11205,48.38075
11206,12.414344
11207,8.411922
11208,18.682295
11209,49.712894
11210,1531.7478
11211,163.37833
11212,34.976166
11213,154.00133
11214,159.49077
11215,1159.0862
11216,183.32286
11217,53.013046
11218,31.886702
11219,60.15096
11220,24.248938
11221,116.14281
11222,1961.3329
11223,27.434237
11224,59.012207
11225,39.229206
11226,362.41498
11227,55.01343
11228,53.005665
11229,44.182785
11230,28.025747
11231,69.464226
11232,93.82127
11233,575.4955
11234,17.385303
11235,239.99382
11236,512.3793
11237,29.72894
11238,576.80176
11239,70.35086
11240,72.532646
11241,2.8972428
11242,71.01594
11243,37.032913
11244,313.3689
11245,80.7025
11246,42.645477
11247,16.331383
11248,32.03688
11249,3.4187944
11250,88.62173
11251,36.739784
11252,226.40317
11253,420.41534
11254,63.23224
11255,1662.4364
11256,201.55807
11257,159.92155
11258,392.35068
11259,13.018159
11260,338.12604
11261,172.24573
11262,150.18283
11263,127.34111
11264,84.8018
11265,1142.927
11266,478.0315
11267,36.46536
11268,44.847935
11269,72.50553
11270,56.647697
11271,52.55983
11272,26.33041
11273,23.55697
11274,35.149532
11275,44.146866
11276,38.005535
11277,50.20294
11278,29.855026
11279,686.22107
11280,65.990166
11281,60.12741
11282,13.964764
11283,1668.6094
11284,74.79415
11285,46.776867
11286,82.819824
11287,84.4388
11288,1095.1218
11289,18.191639
11290,186.64049
11291,345.90506
11292,40.84541
11293,38.137814
11294,118.4541
11295,84.78591
11296,62.966045
11297,266.86932
11298,886.5177
11299,309.0003
11300,125.82257
11301,42.518333
11302,40.77344
11303,233.82777
11304,10.720157
11305,870.3156
11306,161.18192
11307,64.61332
11308,88.6062
11309,53.899204
11310,730.26874
11311,87.90439
11312,35.825806
11313,96.76079
11314,91.37322
11315,74.99153
11316,408.9163
11317,356.35974
11318,60.048634
11319,24.947674
11320,18.689013
11321,1168.2697
11322,28.005783
11323,284.5651
11324,59.989113
11325,234.70418
11326,101.61036
11327,34.430435
11328,40.000053
11329,3179.7615
11330,323.62027
11331,1944.6178
11332,66.33874
11333,236.59264
11334,1164.6672
11335,51.771645
11336,153.9261
11337,22.473597
11338,18.370947
11339,62.0528
11340,271.89197
11341,35.52288
11342,29.647242
11343,62.263012
11344,477.0781
11345,345.0211
11346,230.38846
11347,49.80277
11348,61.87484
11349,19.67735
11350,59.43412
11351,47.30407
11352,386.00864
11353,2.9024668
11354,58.772453
11355,56.635918
11356,25.105825
11357,37.102398
11358,261.53214
11359,275.87265
11360,420.59778
11361,77.580765
11362,23.812841
11363,83.07062
11364,354.83755
11365,529.48145
11366,8.428356
11367,17.661446
11368,61.125076
11369,36.156815
11370,160.47157
11371,40.722504
11372,49.655796
11373,53.68106
11374,10.666599
11375,127.960175
11376,1237.6649
11377,28.755123
11378,74.78135
11379,267.86365
11380,232.55461
11381,44.132557
11382,1000.05005
11383,125.92145
11384,17.548761
11385,800.25977
11386,135.72226
11387,324.96182
11388,135.77051
11389,605.44604
11390,108.01041
11391,46.400295
11392,68.993034
11393,61.03121
11394,20.338814
11395,182.90083
11396,100.38545
11397,32.531075
11398,172.51727
11399,2452.8389
11400,58.614334
11401,576.2097
11402,220.92258
11403,50.753075
11404,55.134045
11405,44.55676
11406,31.770458
11407,649.0423
11408,259.95145
11409,9.696393
11410,15.622783
11411,49.511215
11412,13.476213
11413,79.977615
11414,18.316862
11415,256.22345
11416,8.3294935
11417,141.249
11418,28.318943
11419,156.79219
11420,87.706696
11421,18.077328
11422,31.061594
11423,60.329967
11424,14.963935
11425,119.76878
11426,23.683779
11427,138.54556
11428,55.714554
11429,544.26215
11430,31.448936
11431,41.881447
11432,391.57098
11433,67.67436
11434,137.7319
11435,61.492012
11436,206.35925
11437,1687.5529
11438,59.259705
11439,59.456802
11440,3.2954192
11441,24.001215
11442,37.345234
11443,752.64374
11444,8.213375
11445,801.6163
11446,9.666379
11447,47.178383
11448,33.08388
11449,39.69304
11450,5.664928
11451,34.058838
11452,30.893803
11453,61.454494
11454,77.877426
11455,76.6801
11456,31.738205
11457,47.770363
11458,54.002083
11459,533.13367
11460,94.619804
11461,205.70514
11462,439.65836
11463,58.71618
11464,30.633003
11465,35.317757
11466,102.775215
11467,5.6345735
11468,16.322748
11469,2.5288284
11470,116.900826
11471,111.03348
11472,87.488235
11473,46.11254
11474,182.03874
11475,20.536123
11476,18.353373
11477,1292.0963
11478,88.90385
11479,608.3885
11480,164.23051
11481,379.40686
11482,64.49789
11483,270.3652
11484,864.466
11485,32.521282
11486,383.35165
11487,26.350307
11488,98.0191
11489,42.50532
11490,767.4344
11491,38.070747
11492,28.959675
11493,153.04321
11494,39.487724
11495,123.165054
11496,1797.0182
11497,30.82397
11498,492.6283
11499,69.34581
11500,87.225334
11501,54.20809
11502,56.89402
11503,135.68468
11504,65.59365
11505,36.76382
11506,970.9213
11507,51.262684
11508,65.27213
11509,21.990654
11510,588.6984
11511,32.010475
11512,29.809378
11513,369.96542
11514,41.109005
11515,11.371887
11516,333.2005
11517,86.203545
11518,77.11216
11519,123.61276
11520,65.22396
11521,7.541389
11522,652.40533
11523,45.23362
11524,31.521132
11525,-4.0564966
11526,103.956665
11527,500.41547
11528,15.02715
11529,52.221085
11530,73.00511
11531,15.455902
11532,81.17061
11533,391.86508
11534,22.06375
11535,279.10513
11536,125.41158
11537,2474.6082
11538,92.545425
11539,80.79034
11540,205.14284
11541,461.07123
11542,10.878525
11543,73.23623
11544,106.61589
11545,42.158695
11546,509.67365
11547,682.9687
11548,30.829477
11549,15.029275
11550,29.36536
11551,56.539627
11552,23.929707
11553,19.583384
11554,9.93206
11555,25.851547
11556,46.389263
11557,50.82936
11558,57.291267
11559,262.82355
11560,47.056225
11561,128.45187
11562,36.49577
11563,61.385056
11564,73.33228
11565,30.60779
11566,11.714477
11567,55.793694
11568,705.2429
11569,13.504213
11570,139.49603
11571,446.25195
11572,109.738174
11573,15.581287
11574,50.801533
11575,14.717562
11576,324.73895
11577,659.784
11578,898.655
11579,76.854744
11580,255.48921
11581,599.7351
11582,39.15919
11583,361.90253
11584,34.85002
11585,52.52959
11586,45.120373
11587,28.403938
11588,208.26433
11589,439.59967
11590,967.0557
11591,10.175104
11592,13.912263
11593,8.309224
11594,25.443653
11595,21.38186
11596,59.67111
11597,105.478905
11598,60.153954
11599,188.49475
11600,413.21576
11601,311.09906
11602,336.35846
11603,59.76407
11604,53.15947
11605,264.79245
11606,29.650053
11607,78.15153
11608,29.43164
11609,80.6281
11610,609.66486
11611,2273.3425
11612,24.04835
11613,70.72668
11614,36.69737
11615,254.69466
11616,125.775
11617,15.886176
11618,739.2263
11619,111.04669
11620,497.12076
11621,51.527866
11622,392.55188
11623,136.20847
11624,55.435795
11625,1253.3728
11626,19.117596
11627,32.45398
11628,16.366692
11629,57.144775
11630,67.61623
11631,19.156727
11632,28.991833
11633,23.989632
11634,232.9551
11635,20.057148
11636,56.236237
11637,510.53204
11638,36.39349
11639,34.640404
11640,74.008224
11641,12.129449
11642,64.57868
11643,151.89536
11644,500.65613
11645,11.475155
11646,75.31779
11647,233.576
11648,1423.4907
11649,193.11272
11650,631.08954
11651,27.335884
11652,55.261986
11653,59.022858
11654,36.997402
11655,29.000866
11656,55.435795
11657,27.672531
11658,8.136482
11659,207.97493
11660,42.88125
11661,46.91556
11662,65.720215
11663,83.49204
11664,25.859018
11665,96.889725
11666,75.20092
11667,205.36806
11668,37.448067
11669,79.593155
11670,54.636513
11671,85.44546
11672,1560.3009
11673,26.824629
11674,1029.4089
11675,947.627
11676,39.669334
11677,41.74554
11678,67.17419
11679,26.972641
11680,216.20671
11681,102.62333
11682,257.35806
11683,57.96785
11684,51.75627
11685,331.1588
11686,29.597046
11687,38.564537
11688,46.66157
11689,14.141517
11690,541.58606
11691,26.67482
11692,55.987827
11693,11.961463
11694,74.8815
11695,1796.6274
11696,4.281675
11697,34.20721
11698,146.03407
11699,206.39389
11700,59.026752
11701,65.7345
11702,204.32796
11703,228.43721
11704,58.93563
11705,1112.8733
11706,477.79645
11707,9.097686
11708,61.892117
11709,961.62744
11710,56.454887
11711,632.7937
11712,439.63715
11713,3165.0317
11714,8.693002
11715,20.472149
11716,268.6779
11717,35.071583
11718,53.8258
11719,43.526325
11720,2464.8948
11721,126.50171
11722,607.39136
11723,232.1064
11724,78.393326
11725,736.8873
11726,124.75196
11727,98.61539
11728,1217.6619
11729,143.1328
11730,69.4067
11731,48.606594
11732,175.56065
11733,246.31439
11734,81.18014
11735,74.34197
11736,16.394386
11737,8.510601
11738,40.552887
11739,111.77259
11740,41.495766
11741,145.1215
11742,47.299465
11743,673.92584
11744,18.145584
11745,79.60907
11746,60.010403
11747,24.712822
11748,277.8464
11749,11.656447
11750,46.762222
11751,75.655426
11752,1896.2815
11753,25.682804
11754,53.83696
11755,88.27943
11756,219.40134
11757,56.34707
11758,40.767323
11759,199.07199
11760,58.82217
11761,394.2045
11762,32.64862
11763,90.487595
11764,83.488914
11765,31.398651
11766,35.117664
11767,14.718424
11768,26.673046
11769,250.92427
11770,12.556651
11771,36.14292
11772,115.76422
11773,109.79587
11774,47.479034
11775,48.47079
11776,766.19525
11777,206.03973
11778,448.8726
11779,707.86707
11780,87.00065
11781,26.549524
11782,110.60515
11783,63.191757
11784,46.44812
11785,135.24664
11786,133.03358
11787,956.48956
11788,26.533806
11789,147.45366
11790,164.06418
11791,42.84559
11792,20.489119
11793,92.75488
11794,55.23879
11795,42.40111
11796,42.67835
11797,318.28772
11798,106.283295
11799,50.920883
11800,48.66159
11801,18.85242
11802,22.37985
11803,90.9483
11804,164.06114
11805,650.9649
11806,518.2866
11807,263.58395
11808,13.572172
11809,195.50876
11810,28.089216
11811,75.9778
11812,538.241
11813,34.334457
11814,35.430088
11815,43.13631
11816,139.61374
11817,9.091236
11818,63.55137
11819,35.68693
11820,69.15979
11821,16.10348
11822,189.67459
11823,300.31512
11824,171.27635
11825,68.42503
11826,46.610516
11827,44.023487
11828,353.03564
11829,253.92134
11830,47.86866
11831,149.26305
11832,182.05702
11833,32.121872
11834,111.82033
11835,64.35403
11836,41.126804
11837,284.32068
11838,86.71489
11839,63.456158
11840,526.5443
11841,650.0841
11842,27.570492
11843,832.3443
11844,47.50207
11845,83.26761
11846,196.99069
11847,126.93959
11848,65.57798
11849,20.63932
11850,-3.252396
11851,3947.4197
11852,39.593964
11853,48.106144
11854,87.03841
11855,237.85672
11856,43.25582
11857,37.24191
11858,93.58853
11859,368.21796
11860,520.45294
11861,726.5312
11862,275.7807
11863,65.309616
11864,97.81789
11865,231.6056
11866,96.81474
11867,25.346836
11868,515.0353
11869,26.388533
11870,112.80647
11871,38.781364
11872,37.61396
11873,38.214302
11874,13.013094
11875,267.22958
11876,105.792564
11877,2856.8281
11878,3024.4749
11879,739.82086
11880,510.94604
11881,26.995777
11882,7.2383103
11883,177.93617
11884,126.43374
11885,43.126026
11886,40.23037
11887,191.10065
11888,83.16336
11889,54.260887
11890,167.64616
11891,1501.5159
11892,79.940956
11893,50.60834
11894,46.702446
11895,24.37933
11896,300.04193
11897,41.63386
11898,1100.5592
11899,15.06339
11900,744.85266
11901,19.228523
11902,213.13155
11903,502.80826
11904,15.76049
11905,963.8914
11906,107.6483
11907,26.447926
11908,862.12366
11909,360.50098
11910,511.35977
11911,296.084
11912,42.43321
11913,8.997679
11914,42.80734
11915,19.338562
11916,444.4812
11917,28.45621
11918,1288.4359
11919,8.89216
11920,37.122288
11921,62.409313
11922,138.09622
11923,24.242764
11924,22.231777
11925,749.3667
11926,43.095757
11927,294.3359
11928,15.731359
11929,63.85541
11930,37.979534
11931,55.788208
11932,358.7285
11933,18.389137
11934,90.890236
11935,25.61484
11936,2423.1843
11937,953.13446
11938,31.884544
11939,27.941423
11940,447.70203
11941,156.09187
11942,126.85428
11943,147.22095
11944,51.461628
11945,1295.378
11946,132.69032
11947,19.035095
11948,96.81444
11949,349.75748
11950,223.3288
11951,44.058693
11952,21.55913
11953,77.92634
11954,73.13596
11955,726.6892
11956,266.3838
11957,30.146597
11958,1275.2239
11959,467.07138
11960,3753.735
11961,127.009026
11962,60.8044
11963,64.74421
11964,33.967556
11965,28.03102
11966,48.878902
11967,127.55786
11968,90.581
11969,106.37796
11970,146.5114
11971,50.379704
11972,49.437767
11973,68.01692
11974,103.58144
11975,64.7348
11976,246.1512
11977,69.34005
11978,46.81574
11979,89.26931
11980,25.366812
11981,38.076286
11982,13.850239
11983,185.68173
11984,14.870009
11985,41.14264
11986,178.54805
11987,37.149223
11988,20.072897
11989,527.5897
11990,325.7914
11991,608.70496
11992,48.58702
11993,54.244766
11994,89.760765
11995,218.49918
11996,51.333805
11997,37.82474
11998,180.09135
11999,3406.575
12000,663.05756
12001,2582.3738
12002,51.8509
12003,584.8069
12004,81.223236
12005,115.586975
12006,44.26989
12007,91.51603
12008,53.04951
12009,485.34537
12010,223.64177
12011,69.90791
12012,60.674683
12013,80.11545
12014,78.73385
12015,50.059208
12016,199.69862
12017,419.8982
12018,82.017845
12019,105.91864
12020,56.978233
12021,189.83878
12022,32.590343
12023,25.084108
12024,66.06193
12025,70.219215
12026,52.017025
12027,58.62039
12028,34.010902
12029,4.14703
12030,525.1518
12031,95.93382
12032,220.30254
12033,157.17511
12034,1797.2426
12035,198.76265
12036,42.220142
12037,45.789497
12038,25.7609
12039,19.846462
12040,585.71643
12041,293.72107
12042,34.192398
12043,51.380432
12044,39.321842
12045,56.132343
12046,1064.5491
12047,17.83789
12048,80.29396
12049,58.53432
12050,71.231735
12051,1246.5503
12052,1324.0355
12053,54.84988
12054,61.53316
12055,320.06067
12056,38.02033
12057,121.43519
12058,52.34001
12059,22.752226
12060,68.61014
12061,115.9727
12062,57.616825
12063,39.592102
12064,35.21536
12065,3204.0251
12066,63.666595
12067,51.908836
12068,67.07663
12069,41.60987
12070,59.33173
12071,107.73525
12072,40.517532
12073,22.8114
12074,5.9198775
12075,13.735773
12076,257.39703
12077,349.0582
12078,520.28064
12079,37.790928
12080,147.03912
12081,97.832054
12082,91.35295
12083,59.547543
12084,76.54553
12085,45.181255
12086,835.9469
12087,52.527126
12088,2597.255
12089,30.24715
12090,708.9686
12091,151.15833
12092,2003.7673
12093,802.50464
12094,41.381046
12095,112.90162
12096,3.672754
12097,70.712906
12098,257.2882
12099,47.61577
12100,1404.2933
12101,20.547562
12102,492.9664
12103,30.344143
12104,350.88992
12105,49.152485
12106,138.04338
12107,50.132866
12108,56.94466
12109,889.3084
12110,203.96559
12111,53.893925
12112,71.110085
12113,25.746239
12114,48.170517
12115,295.29242
12116,32.41043
12117,97.554405
12118,67.2659
12119,53.6107
12120,41.44924
12121,305.91666
12122,36.3286
12123,172.95645
12124,67.91047
12125,89.970505
12126,329.72702
12127,36.832603
12128,210.09091
12129,17.457075
12130,27.81087
12131,64.1409
12132,19.864107
12133,26.91679
12134,38.864376
12135,51.777218
12136,466.56796
12137,720.4563
12138,9.645679
12139,140.81775
12140,95.6243
12141,858.9011
12142,316.64847
12143,103.79449
12144,42.46834
12145,13.579194
12146,184.96013
12147,486.75427
12148,108.11453
12149,85.33394
12150,736.3172
12151,50.545372
12152,85.77335
12153,99.15502
12154,437.106
12155,330.6272
12156,44.189697
12157,63.40507
12158,17.30636
12159,41.938595
12160,887.27655
12161,748.0703
12162,253.12634
12163,69.84964
12164,19.223848
12165,78.54881
12166,53.92314
12167,35.751015
12168,118.50173
12169,44.592915
12170,5.9768987
12171,263.46762
12172,23.901094
12173,193.90146
12174,17.164291
12175,17.927248
12176,2260.7505
12177,47.15616
12178,181.00984
12179,69.39855
