10722,586.02234
10723,31.293167
10724,203.69038
10725,498.93762
10726,722.1494
10727,123.94611
10728,367.23334
10729,86.28839
10730,50.84598
10731,31.10795
10732,416.9714
10733,29.503458
10734,1258.9417
10735,240.97115
10736,23.29545
10737,53.418724
10738,86.29969
10739,46.764633
10740,328.96637
10741,68.26408
10742,46.887074
10743,86.81986
10744,319.91522
10745,93.44532
10746,47.676834
10747,32.643005
10748,185.66696
10749,20.696144
10750,51.398205
10751,65.033424
10752,832.9619
10753,779.1874
10754,110.96795
10755,36.402504
10756,43.625877
10757,129.35095
10758,124.14632
10759,208.15111
10760,42.26972
10761,37.127815
10762,56.282818
10763,27.273373
10764,84.82439
10765,128.21927
10766,182.37167
10767,1667.2737
10768,22.12276
10769,147.55023
10770,59.52844
10771,1104.0577
10772,155.45338
10773,44.79616
10774,74.29078
10775,574.0894
10776,16.284073
10777,322.3309
10778,106.85064
10779,621.6968
10780,1204.012
10781,53.8162
10782,22.864239
10783,58.72299
10784,31.202316
10785,93.34748
10786,22.413563
10787,151.13089
10788,79.79055
10789,56.151627
10790,18.664083
10791,128.77089
10792,41.76313
10793,890.3083
10794,74.17909
10795,85.52982
10796,55.89035
10797,32.896923
10798,3483.599
10799,1101.0024
10800,126.0634
10801,744.43756
10802,44.865894
10803,36.3171
10804,501.50598
10805,658.0869
10806,99.35956
10807,15.017225
10808,90.78387
10809,132.17833
10810,326.3259
10811,944.9343
10812,285.98767
10813,25.68445
10814,19.490364
10815,27.914537
10816,29.366917
10817,196.95125
10818,41.218735
10819,221.75114
10820,802.2754
10821,1302.3336
10822,70.2816
10823,112.55762
10824,306.9571
10825,46.419
10826,475.6059
10827,460.95798
10828,95.99758
10829,17.442467
10830,1075.7036
10831,17.871094
10832,391.67804
10833,509.43793
10834,28.614618
10835,152.80066
10836,328.9769
10837,1253.8453
10838,31.081923
10839,90.592964
10840,18.69367
10841,49.317654
10842,35.308563
10843,31.109035
10844,48.018303
10845,27.22575
10846,16.284073
10847,734.29474
10848,494.24655
10849,101.70197
10850,59.906506
10851,57.35273
10852,66.109505
10853,18.69367
10854,15.017225
10855,365.7151
10856,3363.73
10857,104.39304
10858,30.750706
10859,32.065384
10860,56.085964
10861,79.34029
10862,298.4275
10863,1115.2356
10864,359.85843
10865,503.39178
10866,2324.9585
10867,853.0969
10868,221.37677
10869,60.35666
10870,130.77881
10871,3288.357
10872,240.63783
10873,352.69598
10874,28.242067
10875,385.33334
10876,99.59995
10877,795.21576
10878,28.416697
10879,66.96999
10880,22.442934
10881,68.452866
10882,135.00891
10883,57.54624
10884,16.284073
10885,194.61491
10886,125.67703
10887,89.94148
10888,254.48514
10889,62.540695
10890,31.32616
10891,466.73907
10892,36.695786
10893,67.97061
10894,2013.8602
10895,327.9949
10896,36.706684
10897,294.22357
10898,22.413563
10899,218.0197
10900,15.017225
10901,17.442467
10902,47.060818
10903,230.87671
10904,100.10269
10905,412.50378
10906,168.86467
10907,111.31203
10908,94.47366
10909,30.547588
10910,375.78632
10911,114.316795
10912,70.26941
10913,773.28754
10914,77.660706
10915,21.601288
10916,31.553957
10917,109.59872
10918,16.284073
10919,19.19169
10920,194.48254
10921,16.60425
10922,52.918575
10923,97.14089
10924,33.77599
10925,73.72437
10926,452.60437
10927,138.11865
10928,852.7806
10929,339.17825
10930,97.08105
10931,60.484673
10932,45.26351
10933,40.134865
10934,83.18447
10935,98.878685
10936,42.65286
10937,46.64533
10938,93.49045
10939,23.664766
10940,58.99784
10941,54.942734
10942,23.664766
10943,37.65371
10944,28.673677
10945,73.335304
10946,205.16005
10947,68.445755
10948,39.901314
10949,1183.4127
10950,46.19106
10951,229.99875
10952,29.474075
10953,33.7399
10954,59.09663
10955,41.843838
10956,97.384605
10957,28.88357
10958,253.5282
10959,75.10736
10960,47.962673
10961,73.26979
10962,1580.0193
10963,176.42108
10964,903.45135
10965,658.6361
10966,1372.1509
10967,34.75856
10968,63.27243
10969,118.28251
10970,38.074375
10971,52.103928
10972,79.02945
10973,1481.7603
10974,84.37255
10975,127.7115
10976,328.3201
10977,37.566692
10978,132.04213
10979,16.284073
10980,430.79318
10981,42.66814
10982,16.284073
10983,63.11766
10984,15.017225
10985,18.664083
10986,18.394997
10987,20.280691
10988,17.128153
10989,57.806137
10990,80.3225
10991,301.10193
10992,537.6448
10993,251.00018
10994,95.4427
10995,55.799313
10996,23.19596
10997,39.2898
10998,41.72754
10999,28.946035
11000,367.84076
11001,354.8898
11002,190.48254
11003,91.26271
11004,248.00745
11005,17.86739
11006,44.365494
11007,42.571026
11008,30.683361
11009,111.82677
11010,76.09043
11011,36.01101
11012,39.716114
11013,144.66055
11014,53.96855
11015,116.6068
11016,30.848999
11017,72.2258
11018,791.3036
11019,74.63257
11020,86.276955
11021,90.72067
11022,94.902954
11023,1183.1997
11024,208.32674
11025,40.86973
11026,18.23916
11027,238.47887
11028,24.938177
11029,28.984816
11030,177.05977
11031,128.80853
11032,78.24439
11033,1731.8188
11034,124.89534
11035,24.863775
11036,1658.2108
11037,23.779383
11038,107.623184
11039,919.9942
11040,22.413563
11041,306.17642
11042,21.583055
11043,84.64073
11044,303.54846
11045,49.859074
11046,42.239155
11047,31.176113
11048,45.952785
11049,161.0826
11050,22.677305
11051,69.305214
11052,80.49219
11053,604.598
11054,31.000587
11055,86.12459
11056,122.57226
11057,42.239155
11058,42.2209
11059,137.19661
11060,82.551506
11061,96.76337
11062,51.134735
11063,56.369423
11064,136.35555
11065,838.76166
11066,48.839535
11067,49.906322
11068,1258.9376
11069,214.41626
11070,182.40486
11071,41.002865
11072,488.09448
11073,2319.4773
11074,238.6669
11075,40.677673
11076,65.18457
11077,72.13162
11078,2184.6238
11079,286.0619
11080,37.80545
11081,576.0177
11082,15.017225
11083,16.633726
11084,25.334797
11085,16.284073
11086,177.28387
11087,34.297085
11088,84.01367
11089,47.162487
11090,28.88357
11091,154.63225
11092,957.8726
11093,16.284073
11094,24.514122
11095,65.32199
11096,251.8259
11097,123.60813
11098,26.635473
11099,17.79212
11100,41.944057
11101,360.54767
11102,23.63518
11103,82.098434
11104,25.334797
11105,189.269
11106,116.25526
11107,33.655956
11108,31.728006
11109,41.954792
11110,220.69458
11111,41.590675
11112,131.4044
11113,86.131874
11114,74.61904
11115,101.79482
11116,75.744896
11117,15.017225
11118,23.63518
11119,69.95678
11120,359.58374
11121,67.85814
11122,255.38214
11123,29.411894
11124,129.50017
11125,21.833225
11126,58.043518
11127,17.871094
11128,54.00114
11129,149.59647
11130,29.570808
11131,77.070366
11132,43.521935
11133,45.840176
11134,100.62943
11135,16.175623
11136,47.645573
11137,35.502842
11138,35.24722
11139,21.434689
11140,449.31818
11141,69.3062
11142,28.236908
11143,15.017225
11144,31.477839
11145,566.38617
11146,455.1125
11147,94.59133
11148,31.360031
11149,40.903477
11150,79.677284
11151,33.077606
11152,16.284073
11153,61.91347
11154,607.35394
11155,59.088303
11156,1705.4539
11157,513.62256
11158,160.15431
11159,102.955765
11160,88.31668
11161,65.32199
11162,32.863503
11163,273.97482
11164,391.68588
11165,742.168
11166,159.14622
11167,105.63013
11168,288.3782
11169,1654.8508
11170,265.51254
11171,186.2466
11172,21.042257
11173,55.83122
11174,66.74883
11175,18.770752
11176,283.79736
11177,961.5981
11178,17.442467
11179,108.38725
11180,412.41504
11181,570.2372
11182,69.413605
11183,35.098972
11184,46.894596
11185,25.85121
11186,54.21668
11187,37.11994
11188,77.14297
11189,28.49881
11190,103.52586
11191,43.581142
11192,258.97147
11193,76.46989
11194,79.695274
11195,110.967255
11196,66.78388
11197,506.01083
11198,41.73595
11199,1795.9539
11200,23.64653
11201,27.850483
11202,45.82003
11203,136.89862
11204,55.032757
11205,46.99505
11206,19.519518
11207,15.017225
11208,26.096571
11209,32.539837
11210,1615.0969
11211,116.146935
11212,82.404526
11213,181.13753
11214,163.23509
11215,1268.1434
11216,107.8093
11217,48.05452
11218,36.080124
11219,61.04195
11220,19.029488
11221,127.53298
11222,2274.95
11223,21.583055
11224,68.35279
11225,39.648117
11226,359.14648
11227,39.379997
11228,48.75624
11229,40.609142
11230,29.171745
11231,54.477474
11232,96.05866
11233,413.09412
11234,18.23916
11235,239.32326
11236,553.4772
11237,20.901682
11238,628.4991
11239,78.94954
11240,84.0066
11241,16.600546
11242,68.84166
11243,35.502842
11244,389.79947
11245,93.98211
11246,68.64847
11247,15.017225
11248,73.732086
11249,17.426826
11250,56.700924
11251,33.481834
11252,140.28763
11253,376.4396
11254,40.69059
11255,1574.1862
11256,168.53108
11257,126.71849
11258,357.76132
11259,16.284073
11260,319.7413
11261,126.91877
11262,150.88911
11263,228.96643
11264,66.77397
11265,1084.4022
11266,403.50513
11267,38.617622
11268,44.069233
11269,67.170296
11270,72.74769
11271,43.026413
11272,36.002136
11273,27.792038
11274,39.035427
11275,59.332466
11276,45.1135
11277,45.64906
11278,30.041965
11279,657.6122
11280,84.21745
11281,52.25626
11282,16.175623
11283,2204.0337
11284,73.061295
11285,67.85814
11286,66.97075
11287,78.502945
11288,1063.76
11289,28.88357
11290,201.34424
11291,487.40262
11292,83.12057
11293,37.34625
11294,102.07409
11295,81.802666
11296,53.680416
11297,241.84125
11298,806.5873
11299,386.96957
11300,88.65979
11301,45.952785
11302,59.09663
11303,181.13332
11304,16.175623
11305,872.01434
11306,168.24905
11307,88.56911
11308,78.161224
11309,44.755756
11310,677.3134
11311,121.45512
11312,28.28978
11313,93.21296
11314,109.34543
11315,81.30271
11316,292.64047
11317,361.28912
11318,122.09808
11319,25.44518
11320,16.284073
11321,1166.6907
11322,75.20578
11323,181.20494
11324,40.903477
11325,284.91455
11326,145.08723
11327,67.06145
11328,37.886288
11329,2922.272
11330,205.1101
11331,2469.812
11332,50.80765
11333,191.15948
11334,1082.4252
11335,36.144577
11336,98.60646
11337,23.664766
11338,18.995611
11339,74.721245
11340,245.6797
11341,58.001274
11342,44.432022
11343,65.16502
11344,341.5689
11345,332.52264
11346,229.24265
11347,56.021
11348,44.76014
11349,28.614618
11350,43.589706
11351,46.986206
11352,351.68854
11353,24.404947
11354,61.87664
11355,106.440926
11356,26.62557
11357,67.06145
11358,192.48299
11359,263.28
11360,379.35315
11361,57.20315
11362,19.55339
11363,118.48552
11364,288.30225
11365,472.75873
11366,15.017225
11367,17.128153
11368,46.778996
11369,23.383963
11370,371.71536
11371,76.370735
11372,37.913303
11373,42.83842
11374,16.60425
11375,124.42947
11376,1283.035
11377,21.88173
11378,72.92039
11379,243.79718
11380,196.31673
11381,81.66958
11382,1904.0001
11383,145.99683
11384,16.284073
11385,874.4204
11386,183.56564
11387,305.5228
11388,101.667816
11389,588.1545
11390,154.76906
11391,73.67216
11392,71.04642
11393,55.381298
11394,25.690752
11395,101.60464
11396,76.263824
11397,21.059149
11398,420.7186
11399,2582.3235
11400,74.15048
11401,1071.8297
11402,132.05626
11403,76.96504
11404,34.90358
11405,50.92388
11406,37.732937
11407,539.0763
11408,235.30397
11409,17.442467
11410,15.017225
11411,58.30347
11412,17.128153
11413,100.38465
11414,17.442467
11415,284.82556
11416,26.62557
11417,104.54241
11418,30.83866
11419,172.34023
11420,106.83787
11421,18.995611
11422,37.713726
11423,43.824257
11424,19.013847
11425,152.58719
11426,34.677517
11427,160.98111
11428,58.72988
11429,732.4397
11430,49.475517
11431,29.289288
11432,351.95813
11433,115.714424
11434,287.87457
11435,41.213093
11436,330.31168
11437,1647.878
11438,118.15757
11439,55.621128
11440,17.79212
11441,21.255169
11442,73.04555
11443,569.2086
11444,19.490364
11445,741.0487
11446,16.175623
11447,36.299538
11448,28.252375
11449,45.219578
11450,15.017225
11451,66.43229
11452,31.890429
11453,65.17329
11454,92.85767
11455,75.79602
11456,32.57374
11457,37.91244
11458,40.478558
11459,422.62372
11460,76.668076
11461,668.6482
11462,393.50397
11463,64.283356
11464,59.464863
11465,44.685944
11466,114.16404
11467,28.614618
11468,19.35949
11469,25.342201
11470,69.742645
11471,108.45609
11472,70.02867
11473,50.74236
11474,155.22089
11475,32.07435
11476,115.04604
11477,1186.6814
11478,172.60985
11479,588.07135
11480,131.88095
11481,423.7224
11482,56.08706
11483,245.44402
11484,789.5774
11485,30.466885
11486,301.03522
11487,25.029264
11488,214.01047
11489,39.105385
11490,723.568
11491,31.44099
11492,48.319893
11493,138.94618
11494,45.045956
11495,116.36674
11496,1809.6907
11497,36.3135
11498,420.42825
11499,45.891525
11500,62.055622
11501,72.75065
11502,52.91859
11503,217.9255
11504,87.90071
11505,32.79782
11506,676.41595
11507,46.06185
11508,93.00509
11509,29.85397
11510,621.5563
11511,37.732937
11512,36.259647
11513,328.77173
11514,42.23683
11515,15.017225
11516,242.2324
11517,60.612362
11518,81.747856
11519,108.12244
11520,55.54796
11521,16.60425
11522,643.2217
11523,35.36801
11524,37.64359
11525,18.995611
11526,116.08605
11527,398.21616
11528,54.26119
11529,39.11377
11530,62.00624
11531,23.182825
11532,94.78042
11533,372.7251
11534,28.782127
11535,203.14159
11536,80.76565
11537,2450.4104
11538,76.867256
11539,95.65552
11540,158.9981
11541,377.0762
11542,15.017225
11543,92.70759
11544,59.87397
11545,42.595448
11546,397.25165
11547,565.3953
11548,53.39505
11549,23.601328
11550,31.622068
11551,50.069344
11552,16.284073
11553,30.710655
11554,15.017225
11555,23.210257
11556,77.85586
11557,37.898388
11558,52.11648
11559,259.10034
11560,66.11868
11561,178.5065
11562,44.748466
11563,60.100616
11564,71.06647
11565,27.078514
11566,16.284073
11567,59.893948
11568,796.12665
11569,17.080767
11570,113.24878
11571,514.3089
11572,143.56287
11573,18.69367
11574,43.097153
11575,44.14959
11576,357.19363
11577,672.2732
11578,820.21814
11579,68.78127
11580,209.86644
11581,591.9613
11582,39.105385
11583,307.20407
11584,59.09663
11585,46.767498
11586,70.635956
11587,21.085035
11588,224.43748
11589,443.0197
11590,929.2924
11591,17.426826
11592,17.79212
11593,15.017225
11594,20.901682
11595,42.23683
11596,57.00888
11597,110.69687
11598,38.28578
11599,323.72342
11600,342.99637
11601,276.00293
11602,568.2314
11603,67.08176
11604,41.6885
11605,377.84256
11606,23.664766
11607,83.96534
11608,30.56026
11609,57.018772
11610,625.3248
11611,1972.6558
11612,28.242067
11613,43.729893
11614,60.435265
11615,258.3349
11616,148.17644
11617,22.225569
11618,622.0164
11619,93.66668
11620,363.9775
11621,52.99169
11622,336.767
11623,163.33864
11624,51.876705
11625,1197.1089
11626,38.856853
11627,30.041965
11628,20.855917
11629,95.43371
11630,54.625736
11631,18.23916
11632,42.373592
11633,25.44518
11634,166.76707
11635,40.91417
11636,53.814827
11637,409.34882
11638,27.33725
11639,48.296017
11640,58.964138
11641,16.284073
11642,81.374084
11643,163.24094
11644,515.7898
11645,16.175623
11646,72.92039
11647,207.23741
11648,1342.468
11649,165.75389
11650,1174.9667
11651,22.842186
11652,66.89909
11653,90.42464
11654,39.248707
11655,34.236
11656,51.876705
11657,29.680264
11658,48.16846
11659,157.31096
11660,50.096397
11661,67.48259
11662,61.58472
11663,87.00539
11664,32.849407
11665,74.97032
11666,66.03967
11667,184.97673
11668,30.341663
11669,67.52067
11670,52.35532
11671,113.87821
11672,1437.9918
11673,24.101826
11674,957.9222
11675,748.3982
11676,42.53309
11677,87.219955
11678,71.02377
11679,23.7699
11680,174.79681
11681,111.7796
11682,481.1031
11683,67.58382
11684,57.78381
11685,277.84384
11686,34.236
11687,41.916344
11688,62.844852
11689,24.524487
11690,479.0812
11691,38.8045
11692,51.59254
11693,16.175623
11694,69.781204
11695,1899.2307
11696,15.987629
11697,26.178856
11698,167.44098
11699,120.2519
11700,62.788345
11701,67.134895
11702,317.18198
11703,201.72461
11704,74.77841
11705,1041.2422
11706,392.18723
11707,15.017225
11708,58.39364
11709,898.7277
11710,72.153076
11711,561.2814
11712,382.76666
11713,2780.154
11714,17.128153
11715,21.833225
11716,232.03934
11717,67.85814
11718,36.587963
11719,42.71238
11720,2211.5322
11721,102.46037
11722,610.0522
11723,326.485
11724,271.84097
11725,656.4445
11726,105.54967
11727,72.34008
11728,1104.6381
11729,212.60934
11730,59.761047
11731,42.75497
11732,211.18355
11733,283.01706
11734,102.023224
11735,98.45405
11736,19.852064
11737,17.128153
11738,67.262215
11739,102.991776
11740,36.66067
11741,154.71205
11742,51.77855
11743,611.2265
11744,19.490364
11745,75.4029
11746,73.976295
11747,33.610775
11748,295.88785
11749,23.265514
11750,70.635956
11751,41.590675
11752,2213.8398
11753,20.648758
11754,46.32607
11755,108.170494
11756,257.0843
11757,43.353897
11758,50.345566
11759,145.56418
11760,44.19745
11761,386.8684
11762,30.681145
11763,108.09514
11764,45.906822
11765,38.5998
11766,26.18898
11767,16.284073
11768,40.00677
11769,314.64655
11770,16.284073
11771,33.26087
11772,118.6396
11773,91.45455
11774,36.515854
11775,89.35206
11776,727.5818
11777,226.5091
11778,468.90417
11779,530.7929
11780,72.814285
11781,39.85544
11782,158.1438
11783,62.208664
11784,33.159805
11785,127.74324
11786,108.91193
11787,779.0283
11788,30.169567
11789,96.974815
11790,152.76004
11791,48.436707
11792,21.601288
11793,112.632935
11794,70.46443
11795,30.440567
11796,34.158527
11797,413.4925
11798,98.43043
11799,32.58105
11800,49.81665
11801,19.852064
11802,34.59325
11803,120.74099
11804,176.70618
11805,642.17194
11806,449.4136
11807,274.72937
11808,16.175623
11809,455.33972
11810,19.826181
11811,63.543415
11812,490.1323
11813,34.852222
11814,32.267426
11815,48.598755
11816,96.781006
11817,15.017225
11818,71.6554
11819,42.53309
11820,68.884636
11821,18.394997
11822,232.13777
11823,258.24957
11824,132.2195
11825,126.748955
11826,57.483833
11827,44.969425
11828,338.47348
11829,197.35791
11830,55.435684
11831,210.2241
11832,127.38089
11833,26.852821
11834,111.87839
11835,56.019188
11836,63.532494
11837,214.57545
11838,63.14486
11839,36.794678
11840,392.6091
11841,546.3593
11842,32.267426
11843,811.9076
11844,49.903748
11845,70.25212
11846,184.60042
11847,93.7093
11848,137.17389
11849,31.45174
11850,21.261393
11851,4132.3135
11852,28.798769
11853,35.054005
11854,92.953606
11855,301.84027
11856,46.368103
11857,62.473946
11858,76.16446
11859,410.8319
11860,387.25955
11861,678.7169
11862,241.47101
11863,109.20738
11864,74.151436
11865,257.4657
11866,158.84682
11867,35.98067
11868,512.98065
11869,23.64653
11870,82.20332
11871,39.476658
11872,22.943432
11873,25.213223
11874,16.284073
11875,177.64783
11876,138.0567
11877,2748.9219
11878,2859.2163
11879,537.9876
11880,578.48267
11881,40.40428
11882,28.74576
11883,159.42297
11884,65.00566
11885,29.094313
11886,38.058517
11887,202.13869
11888,98.667465
11889,46.362194
11890,170.34386
11891,1369.5973
11892,69.99059
11893,34.526703
11894,90.794464
11895,20.62664
11896,272.82657
11897,48.712044
11898,1258.3202
11899,17.442467
11900,617.647
11901,16.60425
11902,189.48442
11903,448.72186
11904,20.566381
11905,826.5186
11906,211.80074
11907,30.710655
11908,670.3042
11909,568.15796
11910,712.319
11911,344.0115
11912,45.55085
11913,17.408594
11914,26.21275
11915,28.88357
11916,394.63818
11917,35.89909
11918,1421.1099
11919,41.82883
11920,33.175934
11921,69.93629
11922,102.120026
11923,30.651667
11924,28.88357
11925,566.79047
11926,44.780422
11927,588.40436
11928,24.912012
11929,43.418888
11930,26.855001
11931,54.050117
11932,402.99658
11933,23.896122
11934,58.60456
11935,22.842186
11936,2325.6174
11937,988.2173
11938,34.852222
11939,45.998558
11940,300.49286
11941,122.28379
11942,193.31186
11943,145.57158
11944,60.1311
11945,1325.3328
11946,80.63026
11947,17.080767
11948,93.16491
11949,376.1431
11950,204.69124
11951,39.14541
11952,20.62664
11953,83.012634
11954,93.76829
11955,554.8493
11956,322.4522
11957,23.63888
11958,1246.6697
11959,507.76825
11960,3163.0374
11961,70.01169
11962,53.44785
11963,53.66453
11964,67.06145
11965,28.946035
11966,33.41548
11967,87.553856
11968,71.25253
11969,92.563286
11970,121.083916
11971,40.197063
11972,44.541855
11973,87.58779
11974,95.54194
11975,36.680504
11976,377.66373
11977,74.57138
11978,40.478558
11979,102.10981
11980,17.442467
11981,39.123615
11982,19.043324
11983,147.79576
11984,24.97098
11985,97.973915
11986,137.21571
11987,33.50039
11988,31.690512
11989,425.06033
11990,294.28793
11991,516.69385
11992,35.677006
11993,66.91231
11994,122.119545
11995,233.18132
11996,47.017937
11997,42.843113
11998,154.12566
11999,3312.0728
12000,487.27814
12001,2377.042
12002,51.18779
12003,580.5516
12004,91.9777
12005,84.250496
12006,36.11481
12007,95.78336
12008,43.706333
12009,406.18182
12010,189.44228
12011,81.78221
12012,72.429985
12013,131.4052
12014,47.36152
12015,78.337944
12016,189.06595
12017,423.7701
12018,87.23051
12019,125.55585
12020,90.794464
12021,267.57193
12022,30.323517
12023,34.236
12024,46.201588
12025,52.38489
12026,41.6885
12027,44.906456
12028,24.28168
12029,15.017225
12030,599.54016
12031,103.94108
12032,272.29636
12033,135.40846
12034,1707.7289
12035,185.66812
12036,30.04283
12037,62.233086
12038,19.45441
12039,18.58522
12040,523.2197
12041,206.59813
12042,30.338003
12043,81.3019
12044,43.039284
12045,52.697918
12046,979.5236
12047,19.317068
12048,112.805
12049,50.350784
12050,59.250263
12051,1204.877
12052,1365.6523
12053,49.913616
12054,44.82452
12055,329.34326
12056,39.159927
12057,241.22783
12058,50.503277
12059,30.041965
12060,79.43937
12061,88.79133
12062,51.483852
12063,51.19201
12064,58.001274
12065,2443.8452
12066,78.90269
12067,43.002457
12068,405.50772
12069,35.64892
12070,48.5424
12071,67.7651
12072,39.8936
12073,30.09319
12074,17.128153
12075,17.442467
12076,185.94405
12077,296.75235
12078,498.51654
12079,27.577353
12080,194.67188
12081,138.36989
12082,89.60709
12083,46.571926
12084,62.458523
12085,73.335304
12086,747.0692
12087,92.69712
12088,2006.5078
12089,34.344448
12090,682.3864
12091,199.44154
12092,1965.6561
12093,706.5538
12094,45.952785
12095,123.02644
12096,15.987629
12097,69.66584
12098,230.38683
12099,80.68999
12100,1341.8711
12101,28.964272
12102,505.97464
12103,32.451553
12104,293.32883
12105,36.662693
12106,212.86397
12107,65.4771
12108,60.057407
12109,895.9828
12110,158.41486
12111,36.73581
12112,83.23808
12113,29.829088
12114,96.27275
12115,352.20465
12116,21.009892
12117,130.06247
12118,63.69058
12119,42.05343
12120,41.080524
12121,367.2233
12122,29.79392
12123,189.42012
12124,72.92124
12125,86.93797
12126,347.0865
12127,47.796963
12128,196.50363
12129,22.12276
12130,34.236
12131,91.54179
12132,27.329538
12133,43.983444
12134,30.276129
12135,44.82101
12136,413.0946
12137,817.0894
12138,20.855917
12139,160.64432
12140,76.47615
12141,746.8241
12142,263.55515
12143,106.62003
12144,39.8936
12145,16.175623
12146,266.21658
12147,439.40884
12148,77.9894
12149,70.83901
12150,698.98724
12151,42.50777
12152,102.42916
12153,113.621544
12154,295.38248
12155,299.2647
12156,67.43291
12157,41.326668
12158,17.426826
12159,37.139297
12160,662.9911
12161,644.2113
12162,270.8107
12163,165.8194
12164,19.029488
12165,67.674995
12166,57.827274
12167,39.597034
12168,81.574715
12169,45.48888
12170,15.017225
12171,257.16388
12172,19.982018
12173,564.5953
12174,22.12276
12175,18.394997
12176,2032.18
12177,50.664257
12178,173.21443
12179,47.72104
12180,32.290405
12181,586.2932
12182,58.890392
